# Time-averaged data for fix 3
# TimeStep v_strain v_stress_GPa
57600 0.0575505 2.38467
57700 0.0576505 2.41956
57800 0.0577505 2.37804
57900 0.0578505 2.42963
58000 0.0579505 2.50006
58100 0.0580505 2.387
58200 0.0581505 2.4198
58300 0.0582505 2.43499
58400 0.0583505 2.44142
58500 0.0584505 2.42528
58600 0.0585505 2.3667
58700 0.0586505 2.3987
58800 0.0587505 2.47494
58900 0.0588505 2.4688
59000 0.0589505 2.44654
59100 0.0590505 2.41387
59200 0.0591505 2.41655
59300 0.0592505 2.504
59400 0.0593505 2.45542
59500 0.0594505 2.50297
59600 0.0595505 2.41163
59700 0.0596505 2.46
59800 0.0597505 2.50833
59900 0.0598505 2.47368
60000 0.0599505 2.59291
60100 0.0600505 2.50675
60200 0.0601505 2.453
60300 0.0602505 2.48541
60400 0.0603505 2.46223
60500 0.0604505 2.45143
60600 0.0605505 2.50734
60700 0.0606505 2.54741
60800 0.0607505 2.56666
60900 0.0608505 2.46621
61000 0.0609505 2.48084
61100 0.0610505 2.4812
61200 0.0611505 2.53915
61300 0.0612505 2.55112
61400 0.0613505 2.50895
61500 0.0614505 2.45996
61600 0.0615505 2.50061
61700 0.0616505 2.53072
61800 0.0617505 2.49291
61900 0.0618505 2.47419
62000 0.0619505 2.5129
62100 0.0620505 2.52177
62200 0.0621505 2.5924
62300 0.0622505 2.59966
62400 0.0623505 2.46203
62500 0.0624505 2.54494
62600 0.0625505 2.53151
62700 0.0626505 2.53816
62800 0.0627505 2.55125
62900 0.0628505 2.55154
63000 0.0629505 2.57818
63100 0.0630505 2.5048
63200 0.0631505 2.537
63300 0.0632505 2.57897
63400 0.0633505 2.605
63500 0.0634505 2.67867
63600 0.0635505 2.59537
63700 0.0636505 2.58147
63800 0.0637505 2.63815
63900 0.0638505 2.58859
64000 0.0639505 2.67781
64100 0.0640505 2.57208
64200 0.0641505 2.55458
64300 0.0642505 2.61561
64400 0.0643505 2.66753
64500 0.0644505 2.66149
64600 0.0645505 2.70293
64700 0.0646505 2.59052
64800 0.0647505 2.60327
64900 0.0648505 2.62575
65000 0.0649505 2.72255
65100 0.0650505 2.62844
65200 0.0651505 2.65614
65300 0.0652505 2.63361
65400 0.0653505 2.62156
65500 0.0654505 2.65882
65600 0.0655505 2.62477
65700 0.0656505 2.66085
65800 0.0657505 2.69401
65900 0.0658505 2.70421
66000 0.0659505 2.66077
66100 0.0660505 2.66082
66200 0.0661505 2.68808
66300 0.0662505 2.74277
66400 0.0663505 2.73718
66500 0.0664505 2.75393
66600 0.0665505 2.67605
66700 0.0666505 2.6793
66800 0.0667505 2.67597
66900 0.0668505 2.72157
67000 0.0669505 2.6713
67100 0.0670505 2.70055
67200 0.0671505 2.77342
67300 0.0672505 2.71985
67400 0.0673505 2.75977
67500 0.0674505 2.70913
67600 0.0675505 2.70524
67700 0.0676505 2.68687
67800 0.0677505 2.77795
67900 0.0678505 2.78664
68000 0.0679505 2.7684
68100 0.0680505 2.76304
68200 0.0681505 2.66029
68300 0.0682505 2.74875
68400 0.0683505 2.76242
68500 0.0684505 2.77183
68600 0.0685505 2.8168
68700 0.0686505 2.77716
68800 0.0687505 2.76303
68900 0.0688505 2.73848
69000 0.0689505 2.75916
69100 0.0690505 2.86843
69200 0.0691505 2.81135
69300 0.0692505 2.75133
69400 0.0693505 2.83427
69500 0.0694505 2.77801
69600 0.0695505 2.86729
69700 0.0696505 2.80778
69800 0.0697505 2.74086
69900 0.0698505 2.79609
70000 0.0699505 2.77304
70100 0.0700505 2.84645
70200 0.0701505 2.89985
70300 0.0702505 2.81177
70400 0.0703505 2.84162
70500 0.0704505 2.76956
70600 0.0705505 2.79939
70700 0.0706505 2.80177
70800 0.0707505 2.80426
