# Time-averaged data for fix 3
# TimeStep v_strain v_stress_GPa
70700 0.0353252 1.76118
70800 0.0353752 1.72087
70900 0.0354252 1.67179
71000 0.0354752 1.64382
71100 0.0355253 1.68418
71200 0.0355752 1.66842
71300 0.0356252 1.70859
71400 0.0356753 1.76719
71500 0.0357253 1.74012
71600 0.0357752 1.76414
71700 0.0358252 1.66525
71800 0.0358753 1.7118
71900 0.0359252 1.71401
72000 0.0359752 1.70017
72100 0.0360253 1.66001
72200 0.0360752 1.64965
72300 0.0361252 1.75285
72400 0.0361752 1.75211
72500 0.0362252 1.75818
72600 0.0362752 1.79663
72700 0.0363252 1.7195
72800 0.0363752 1.62552
72900 0.0364252 1.66965
73000 0.0364752 1.71424
73100 0.0365252 1.71498
73200 0.0365752 1.69821
73300 0.0366252 1.78593
73400 0.0366752 1.78164
73500 0.0367253 1.75243
73600 0.0367752 1.72994
73700 0.0368252 1.67572
73800 0.0368752 1.67159
73900 0.0369252 1.70015
74000 0.0369752 1.68875
74100 0.0370252 1.70555
74200 0.0370753 1.79892
74300 0.0371252 1.79158
74400 0.0371752 1.79693
74500 0.0372253 1.78727
74600 0.0372752 1.7428
74700 0.0373252 1.64893
74800 0.0373752 1.69762
74900 0.0374252 1.71286
75000 0.0374752 1.76689
75100 0.0375252 1.7913
75200 0.0375753 1.85161
75300 0.0376252 1.81144
75400 0.0376752 1.78132
75500 0.0377252 1.78711
75600 0.0377752 1.79005
75700 0.0378252 1.7496
75800 0.0378752 1.70055
75900 0.0379253 1.78237
76000 0.0379753 1.80025
76100 0.0380252 1.78397
76200 0.0380752 1.82054
76300 0.0381252 1.83716
76400 0.0381752 1.7886
76500 0.0382252 1.75801
76600 0.0382753 1.79363
76700 0.0383252 1.77065
76800 0.0383752 1.77252
76900 0.0384252 1.83647
77000 0.0384752 1.82686
77100 0.0385252 1.83913
77200 0.0385752 1.80006
77300 0.0386253 1.76702
77400 0.0386752 1.77686
77500 0.0387252 1.79841
77600 0.0387752 1.78007
77700 0.0388252 1.78538
77800 0.0388752 1.84399
77900 0.0389252 1.81304
78000 0.0389752 1.80311
78100 0.0390252 1.76916
78200 0.0390752 1.85547
78300 0.0391253 1.81062
